Date,Latitude,Longitude,alt,WS2M,T2MDEW,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,FROST,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,COUNT,AREA
20020716,35.7796,-78.6382,315,0.26,15.8,35.92,26.48,36.59,20.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020717,35.7796,-78.6382,315,0.21,17.43,36.37,22.57,38.5,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020718,35.7796,-78.6382,315,0.26,19.87,37.69,20.44,37.24,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020719,35.7796,-78.6382,315,0.23,20.53,37.75,23.8,36.74,23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020720,35.7796,-78.6382,315,0.18,19.39,36.9,18.79,34.14,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020721,35.7796,-78.6382,315,0.2,19.27,35.59,23.87,34.83,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020722,35.7796,-78.6382,315,0.32,20.19,35.61,20.57,33.6,21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020723,35.7796,-78.6382,315,0.24,20.95,36.3,16.55,32.69,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020724,35.7796,-78.6382,315,0.17,21.5,36.54,19.84,31.77,22.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020725,35.7796,-78.6382,315,0.15,21.77,37.09,12.76,34.46,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020726,35.7796,-78.6382,315,0.23,22.15,37.13,18.16,33.58,21.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020727,35.7796,-78.6382,315,0.24,21.52,36.85,20.01,34.94,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020728,35.7796,-78.6382,315,0.23,20.93,36.49,24.34,38.18,22.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020729,35.7796,-78.6382,315,0.26,20.5,36.82,25.93,38.62,23.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020730,35.7796,-78.6382,315,0.31,19.89,37.04,26.31,38.6,23.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020731,35.7796,-78.6382,315,0.26,19.21,37.02,25.18,36.53,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020801,35.7796,-78.6382,315,0.25,18.34,36.42,23.4,36.94,21.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020802,35.7796,-78.6382,315,0.23,18.77,35.56,23.84,36.25,22.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020803,35.7796,-78.6382,315,0.27,16.88,34.48,26.86,35.76,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020804,35.7796,-78.6382,315,0.25,18.2,34.64,24.64,35.43,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020805,35.7796,-78.6382,315,0.19,18.21,34.69,27.05,36.58,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020806,35.7796,-78.6382,315,0.33,14.69,35.22,18.35,33.86,18.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020807,35.7796,-78.6382,315,0.31,8.54,29.09,28.42,29.66,15.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020808,35.7796,-78.6382,315,0.34,8.87,29.4,28.21,31.09,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020809,35.7796,-78.6382,315,0.26,11.03,30.46,25.73,31.86,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020810,35.7796,-78.6382,315,0.16,12.29,31.24,26,33.69,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020811,35.7796,-78.6382,315,0.19,13.58,32.79,26.07,36.46,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020812,35.7796,-78.6382,315,0.17,15.95,35.01,23.46,37.84,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020813,35.7796,-78.6382,315,0.25,15.01,35.12,23.32,37.98,21.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020814,35.7796,-78.6382,315,0.3,19.41,35.66,18.11,31.75,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020815,35.7796,-78.6382,315,0.29,22.43,36.91,19.27,31.55,23.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020816,35.7796,-78.6382,315,0.24,21.89,36.39,16.25,31.87,22.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020817,35.7796,-78.6382,315,0.26,21.52,36.35,18.49,33.59,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020818,35.7796,-78.6382,315,0.26,20.96,36.75,22.26,35.98,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020819,35.7796,-78.6382,315,0.17,19.42,36.27,18.7,36.99,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020820,35.7796,-78.6382,315,0.28,19.2,35.86,20.16,36.69,21.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020821,35.7796,-78.6382,315,0.32,18.96,35.9,21.94,35.11,21.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020822,35.7796,-78.6382,315,0.23,19.36,36.2,22.22,36.15,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020823,35.7796,-78.6382,315,0.27,18.82,36.56,23.24,39.18,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020824,35.7796,-78.6382,315,0.26,20.16,37.67,20.56,38.13,24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020825,35.7796,-78.6382,315,0.19,19.67,35.86,22.37,35.88,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020826,35.7796,-78.6382,315,0.29,21.73,37,10.9,25.63,20.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020827,35.7796,-78.6382,315,0.25,19.87,35.62,8.08,25.97,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020828,35.7796,-78.6382,315,0.23,19.9,35.44,7.56,24.68,18.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020829,35.7796,-78.6382,315,0.25,19.27,35.52,8.01,26.59,17.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020830,35.7796,-78.6382,315,0.29,20.5,34.71,6.78,23.69,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020831,35.7796,-78.6382,315,0.3,19.03,34.79,5.4,22.53,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020901,35.7796,-78.6382,315,0.26,19.34,35.2,10.57,25.72,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020902,35.7796,-78.6382,315,0.23,18.23,34.63,12.02,27.9,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020903,35.7796,-78.6382,315,0.3,18.66,32.85,23.51,30.97,18.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020904,35.7796,-78.6382,315,0.2,20.34,33.54,22.44,33.67,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020905,35.7796,-78.6382,315,0.4,14.96,32.72,22.64,28.15,16.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020906,35.7796,-78.6382,315,0.4,15.68,31.52,20.4,28.34,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020907,35.7796,-78.6382,315,0.23,15.89,31.05,23.73,26.51,15.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020908,35.7796,-78.6382,315,0.22,17.71,33.35,16.2,28.06,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020909,35.7796,-78.6382,315,0.28,16.56,32.62,20.28,27.3,16.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020910,35.7796,-78.6382,315,0.37,18.61,35.56,15.89,30.05,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020911,35.7796,-78.6382,315,0.3,14.9,32.32,20.56,31.31,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020912,35.7796,-78.6382,315,0.22,10.89,29.37,22.54,26.31,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020913,35.7796,-78.6382,315,0.19,15.23,32.56,19.37,29.02,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020914,35.7796,-78.6382,315,0.2,22.04,35.22,5.35,24.92,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020915,35.7796,-78.6382,315,0.21,21.9,35.69,10.24,26.42,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020916,35.7796,-78.6382,315,0.25,21.7,35.82,11.64,28.33,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020917,35.7796,-78.6382,315,0.24,19.7,34.37,17.5,29.78,18.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020918,35.7796,-78.6382,315,0.27,19.42,35.69,9.73,27.9,18.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020919,35.7796,-78.6382,315,0.28,17.76,34.87,17.01,26.04,17.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020920,35.7796,-78.6382,315,0.22,18.52,34.03,17.72,29.02,17.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020921,35.7796,-78.6382,315,0.22,19.04,33.22,18.68,29.88,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020922,35.7796,-78.6382,315,0.24,17.51,32.61,20.69,29.82,18.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020923,35.7796,-78.6382,315,0.34,16.85,34.21,13.89,24.04,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020924,35.7796,-78.6382,315,0.21,12.59,32.82,15.56,25.26,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020925,35.7796,-78.6382,315,0.26,15.31,33.92,11.38,23.47,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020926,35.7796,-78.6382,315,0.24,20.33,35.09,7.49,25.36,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020927,35.7796,-78.6382,315,0.44,22.55,36.35,11.81,30.47,21.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020928,35.7796,-78.6382,315,0.28,18.36,35.55,12.98,27.13,17.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020929,35.7796,-78.6382,315,0.2,15.02,31.52,19.32,26.5,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020930,35.7796,-78.6382,315,0.24,15.5,32.64,13.8,26.98,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021001,35.7796,-78.6382,315,0.33,17.78,33.39,17.17,29.88,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021002,35.7796,-78.6382,315,0.29,19.1,33.67,16.77,31.89,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021003,35.7796,-78.6382,315,0.3,19.03,34.35,15.34,32.8,19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021004,35.7796,-78.6382,315,0.37,19.01,34.23,15.81,31.56,19.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021005,35.7796,-78.6382,315,0.31,19.8,34.43,17.54,32.56,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021006,35.7796,-78.6382,315,0.25,14.74,32.91,16.45,28.02,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021007,35.7796,-78.6382,315,0.26,17.09,34.64,11.95,28.88,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021008,35.7796,-78.6382,315,0.27,8.92,33.09,5.23,18.31,14.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021009,35.7796,-78.6382,315,0.16,12.99,32.62,10.34,25.12,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021010,35.7796,-78.6382,315,0.15,17.17,33.63,6.57,27.01,15.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021011,35.7796,-78.6382,315,0.32,20.67,35.35,2.19,24.13,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021012,35.7796,-78.6382,315,0.31,17.29,33.46,11.81,25.79,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021013,35.7796,-78.6382,315,0.34,18.52,33.92,7.46,24.34,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021014,35.7796,-78.6382,315,0.34,8.02,31.15,9.72,15.66,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021015,35.7796,-78.6382,315,0.34,10.67,31.06,3.24,14.83,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021016,35.7796,-78.6382,315,0.29,12.55,30.71,5.09,17.4,10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021017,35.7796,-78.6382,315,0.19,9.06,28.17,12.83,18.94,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021018,35.7796,-78.6382,315,0.26,5.03,24.16,17.95,17.24,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021019,35.7796,-78.6382,315,0.27,8.68,25.99,16.88,20.66,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021020,35.7796,-78.6382,315,0.2,13.52,31.12,10.95,20.6,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021021,35.7796,-78.6382,315,0.24,12.41,32.64,2.61,16.19,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021022,35.7796,-78.6382,315,0.26,10.53,30.68,5.91,17.73,9.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021023,35.7796,-78.6382,315,0.41,9.99,26.87,15.41,21.56,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021024,35.7796,-78.6382,315,0.23,11.96,31.26,3.09,18.2,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021025,35.7796,-78.6382,315,0.26,12.8,30.94,3.26,16.26,11.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021026,35.7796,-78.6382,315,0.23,13.32,30.87,9.23,20.62,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021027,35.7796,-78.6382,315,0.2,11.92,31.41,7.99,18.96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021028,35.7796,-78.6382,315,0.23,13.66,32.71,3.39,19.58,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021029,35.7796,-78.6382,315,0.3,9.63,31.03,2.35,12.63,9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021030,35.7796,-78.6382,315,0.26,7.72,30.13,3.99,12.64,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021031,35.7796,-78.6382,315,0.4,4.06,25.71,13.05,13.19,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021101,35.7796,-78.6382,315,0.26,3.6,24.88,10.66,13.68,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021102,35.7796,-78.6382,315,0.26,0,21.89,16.26,12.04,-0.57,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0.230769231
20021103,35.7796,-78.6382,315,0.2,1.69,25.84,12.74,14.35,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021104,35.7796,-78.6382,315,0.17,7.87,29.01,8.54,15.85,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021105,35.7796,-78.6382,315,0.29,8.62,29.45,4.14,15.37,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021106,35.7796,-78.6382,315,0.42,8.63,29.45,6.7,16.45,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021107,35.7796,-78.6382,315,0.42,2.28,22.58,14.79,12.67,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021108,35.7796,-78.6382,315,0.27,4.89,23.14,14.84,16.78,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021109,35.7796,-78.6382,315,0.28,10.29,27.23,12.83,20.44,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021110,35.7796,-78.6382,315,0.35,16.67,32.26,8.98,22.96,11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021111,35.7796,-78.6382,315,0.38,18.16,33.98,2.74,23.1,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021112,35.7796,-78.6382,315,0.31,15.06,33.03,3.06,21.47,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021113,35.7796,-78.6382,315,0.33,5.71,26.75,6.47,13.19,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021114,35.7796,-78.6382,315,0.21,3.97,22.95,13.44,15.71,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021115,35.7796,-78.6382,315,0.22,8.37,26.67,11.6,16.66,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021116,35.7796,-78.6382,315,0.27,12.83,31.46,3.35,16.91,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021117,35.7796,-78.6382,315,0.35,7.31,29.77,1.47,10.38,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021118,35.7796,-78.6382,315,0.49,-0.12,21.4,13.72,10.53,-0.18,1,1,0,0,1,0,0,1,1,0,0,0,1,6,0.461538462
20021119,35.7796,-78.6382,315,0.42,3.1,22.77,13.17,14.18,-1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021120,35.7796,-78.6382,315,0.17,6.48,25.97,10.32,13.64,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021121,35.7796,-78.6382,315,0.36,9.1,28.85,3.95,14.95,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021122,35.7796,-78.6382,315,0.45,3.87,24.94,9.41,11.55,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021123,35.7796,-78.6382,315,0.36,-1.1,20.94,13.47,10.33,-1.15,1,1,1,1,1,0,1,1,1,0,1,1,1,11,0.846153846
20021124,35.7796,-78.6382,315,0.27,3.81,22.88,12.86,16.61,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021125,35.7796,-78.6382,315,0.32,6.47,23.47,11.68,16.5,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021126,35.7796,-78.6382,315,0.31,5.6,23.28,10.82,13.18,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021127,35.7796,-78.6382,315,0.35,0.18,24.19,8.22,8.39,-1.74,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0.384615385
20021128,35.7796,-78.6382,315,0.27,-4.54,19.54,12.8,5.52,-4.91,1,1,1,1,1,0,0,0,1,0,0,0,0,6,0.461538462
20021129,35.7796,-78.6382,315,0.39,-2.8,20.87,12.62,8.76,-4.93,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021130,35.7796,-78.6382,315,0.49,2.83,24,11.65,14.57,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021201,35.7796,-78.6382,315,0.41,-6.04,19.04,12.94,4.79,-4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021202,35.7796,-78.6382,315,0.29,-2.76,22.92,9.2,7.22,-4.14,1,1,1,1,1,1,0,1,1,1,0,1,1,11,0.846153846
20021203,35.7796,-78.6382,315,0.35,-2.05,21.59,11.83,7.59,-3.66,1,1,1,1,1,1,1,1,0,1,1,1,1,12,0.923076923
20021204,35.7796,-78.6382,315,0.27,-7.69,24.33,4.12,-0.47,-4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021205,35.7796,-78.6382,315,0.39,-2.77,26.35,2.94,-0.59,-6.27,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021206,35.7796,-78.6382,315,0.38,-4.52,20.94,11.43,0.25,-8.01,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021207,35.7796,-78.6382,315,0.61,-5.46,19,12.54,1.41,-12.19,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021208,35.7796,-78.6382,315,0.32,-2.13,21.94,9.15,2.79,-8.02,1,1,1,1,1,1,1,1,1,1,0,1,1,12,0.923076923
20021209,35.7796,-78.6382,315,0.33,-2.3,23.04,7.96,1.48,-3.48,1,1,1,1,1,1,1,1,1,1,0,1,1,12,0.923076923
20021210,35.7796,-78.6382,315,0.38,-1.68,25.8,1.91,1.48,-3.63,1,1,1,1,1,1,0,1,1,1,0,0,1,10,0.769230769
20021211,35.7796,-78.6382,315,0.31,0.59,27.46,4.03,2.17,0.31,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0.153846154
20021212,35.7796,-78.6382,315,0.37,2.29,24.44,10.5,10.37,0.76,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20021213,35.7796,-78.6382,315,0.37,3.11,28.63,0.87,6.17,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021214,35.7796,-78.6382,315,0.64,2.88,24.55,9.68,9.49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021215,35.7796,-78.6382,315,0.32,-0.13,20.63,11.82,9.8,-2.83,1,1,0,1,1,0,0,1,1,1,0,0,1,8,0.615384615
20021216,35.7796,-78.6382,315,0.4,1.79,22.26,10.87,12.44,-0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.076923077
20021217,35.7796,-78.6382,315,0.24,-2.63,22.67,9.02,6.36,-2.9,1,1,1,0,1,1,1,1,0,1,0,1,1,10,0.769230769
20021218,35.7796,-78.6382,315,0.25,-0.44,24.25,10.75,7.63,-2.2,1,1,1,1,1,1,0,1,1,1,0,0,1,10,0.769230769
20021219,35.7796,-78.6382,315,0.31,8.24,29.6,3.09,14.86,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021220,35.7796,-78.6382,315,0.76,9.85,28.05,7.18,17.9,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021221,35.7796,-78.6382,315,0.49,0.96,20.67,12.06,10.77,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.076923077
20021222,35.7796,-78.6382,315,0.5,4.47,22.86,10.88,14.36,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021223,35.7796,-78.6382,315,0.36,2.33,22.74,10.29,11,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021224,35.7796,-78.6382,315,0.4,3.7,26.73,1.3,5.96,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021225,35.7796,-78.6382,315,0.81,-0.13,24.98,6.03,6.79,0.08,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0.230769231
20021226,35.7796,-78.6382,315,0.47,-3.04,20.76,10.98,6.24,-2.14,0,1,0,0,0,1,0,1,0,1,0,0,0,4,0.307692308
20021227,35.7796,-78.6382,315,0.4,-3.61,20.35,11.66,7.46,-4.42,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021228,35.7796,-78.6382,315,0.37,-2.23,20.68,10.93,8.26,-3.68,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20021229,35.7796,-78.6382,315,0.47,1.87,22.51,10.13,13.02,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021230,35.7796,-78.6382,315,0.3,5.21,23.09,9.05,12.9,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021231,35.7796,-78.6382,315,0.3,8.82,28.65,7.03,15.86,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030101,35.7796,-78.6382,315,0.62,13.26,29.98,6.16,17.59,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030102,35.7796,-78.6382,315,0.35,8.51,27.57,2.91,13.83,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030103,35.7796,-78.6382,315,0.43,6.38,28.23,3.36,10.65,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030104,35.7796,-78.6382,315,0.65,-3.33,20.97,11.92,5.49,-2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030105,35.7796,-78.6382,315,0.62,-0.98,22.53,8.78,8.61,-3.75,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1
20030106,35.7796,-78.6382,315,0.59,0.87,24.33,8.37,10.21,-0.63,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0.230769231
20030107,35.7796,-78.6382,315,0.67,-6.08,19.4,12.64,4.1,-4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030108,35.7796,-78.6382,315,0.63,2.46,24.38,8.66,12.13,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030109,35.7796,-78.6382,315,0.55,7.64,25.97,11.92,16.46,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030110,35.7796,-78.6382,315,0.55,2.22,23.78,11.58,9.57,0.54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.076923077
20030111,35.7796,-78.6382,315,0.52,-5.27,19.43,12.81,4.9,-4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030112,35.7796,-78.6382,315,0.53,-8.02,19.72,12.54,2.57,-4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030113,35.7796,-78.6382,315,0.42,-4.35,22.85,9.73,5.66,-4.26,0,1,0,0,0,1,0,1,0,1,0,0,0,4,0.307692308
20030114,35.7796,-78.6382,315,0.29,-2.28,22.94,10.4,6.44,-3.27,1,1,1,1,1,1,1,1,1,1,1,0,1,12,0.923076923
20030115,35.7796,-78.6382,315,0.58,-6.09,18.88,13.45,2.5,-4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030116,35.7796,-78.6382,315,0.4,-5.79,24.01,7.6,2.63,-5.07,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.076923077
20030117,35.7796,-78.6382,315,0.68,-5.72,22.31,9.52,1.64,-6.26,1,1,1,1,0,1,1,1,1,0,1,1,1,11,0.846153846
20030118,35.7796,-78.6382,315,0.46,-10.48,17.45,13.78,-0.23,-7.97,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0.230769231
20030119,35.7796,-78.6382,315,0.65,-6.93,18.31,13.64,1.41,-7.6,1,1,1,0,0,1,0,1,0,0,0,1,1,7,0.538461538
20030120,35.7796,-78.6382,315,0.71,-0.35,21.45,13.1,9.33,-3.75,1,1,1,0,1,1,0,1,0,1,0,1,1,9,0.692307692
20030121,35.7796,-78.6382,315,0.44,-1,25.84,2.11,1.91,-2.91,1,1,1,0,1,1,1,1,0,1,0,1,0,9,0.692307692
20030122,35.7796,-78.6382,315,0.39,-5.17,21.08,12.66,3.9,-4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030123,35.7796,-78.6382,315,1.14,-11.89,21.36,6.82,-2.09,-10.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
